id;descricao;descricao detalhada;unidade de medida;;;;;;
1;359568 - 1,10-FENANTROLINA (ORTO-FENANTROLINA);1,10-FENANTROLINA ORTO (ORTO-FENANTROLINA),ASPECTO FÍSICO PÓ ESBRANQUIÇADO, CRISTALINO ODOR FRACO, PESO MOLECULAR 198,22,FÓRMULAQUÍMICA12H8N2.H20 (MONOHIDRATADA) GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.;G;;;;;;;;;;;;;
180;347726 - FOSFATO DE SÓDIO;FOSFATO DE SÓDIO, ASPECTO FÍSICO CRISTAIS BRANCOS, FÓRMULA QUÍMICA NA2HPO4 · 2H2O (DIBÁSICO DIHIDRATADO), MASSA MOLECULAR 177,99, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10028-24-7.;KG; HIGROSCÓPICO; FÓRMULA QUÍMICA NAH2PO4 (MONOBÁSICO ANIDRO); MASSA MOLECULAR 119;98G/MOL; GRAU DE PUREZA MÍNIMA DE 98%; REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7558-80-7.;KG;;;;;
181;352755 - FOSFATO DE SÓDIO;FOSFATO DE SÓDIO, ASPECTO FÍSICO PÓ CRISTALINO BRANCO, FÓRMULA QUÍMICA NA3PO4.12H2O (TRISSÓDICO DODECAHIDRATADO), MASSA MOLECULAR 380,12, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10101-89-0.;G; FÓRMULA QUÍMICA NA2HPO4 · 2H2O (DIBÁSICO DIHIDRATADO); MASSA MOLECULAR 177;99; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10028-24-7.;KG;;;;;;
182;347723 - FOSFATO DE SÓDIO (DIBÁSICO ANIDRO);FOSFATO DE SÓDIO (DIBÁSICO ANIDRO) , ASPECTO FÍSICO PÓ FINO DE CRISTAIS BRANCOS, INODORO, HIGROSCÓPICO, FÓRMULA QUÍMICA NA2HPO4 (DIBÁSICO ANIDRO), MASSA MOLECULAR 141,96, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7558-79-4.;G; FÓRMULA QUÍMICA NA3PO4.12H2O (TRISSÓDICO DODECAHIDRATADO); MASSA MOLECULAR 380;12; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10101-89-0.;G;;;;;;
183;354240 - FOSFATO DE SÓDIO (DIBÁSICO HEPTAHIDRATADO;FOSFATO DE SÓDIO (DIBÁSICO HEPTAHIDRATADO, ASPECTO FÍSICO PÓ FINO DE CRISTAIS BRANCOS, INODORO, HIGROSCÓPICO, FÓRMULA QUÍMICA NA2HPO4.7H2O (DIBÁSICO HEPTAHIDRATADO), MASSA MOLECULAR 268,07, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7782-85-6.;G; INODORO; HIGROSCÓPICO; FÓRMULA QUÍMICA NA2HPO4 (DIBÁSICO ANIDRO); MASSA MOLECULAR 141;96; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7558-79-4.;G;;;;
184;347722 - FOSFATO DE SÓDIO (MONOBÁSICO, MONOHIDRATADO;FOSFATO DE SÓDIO(MONOBÁSICO, MONOHIDRATADO, GRÂNULOS BRANCOS CRISTALINOS, NAH2PO4.H2O ), 137,99 G/MOL, PUREZA MÍNIMA DE 98%, REAGENTE P.A., CAS 1 0 0 4 9 – 2 1−5.;G; INODORO; HIGROSCÓPICO; FÓRMULA QUÍMICA NA2HPO4.7H2O (DIBÁSICO HEPTAHIDRATADO); MASSA MOLECULAR 268;7; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7782-85-6.;G;;;;
185;402831 - FRUTOSE;FRUTOSE, ASPECTO FÍSICO PÓ CRISTALINO INCOLOR A BRANCO, INODORO, PESO MOLECULAR 180,16, FÓRMULA QUÍMICA C6H12O6 (D-FRUTOSE), GRAU DE PUREZA MÍNIMA DE 99,9%, CARACTERÍSTICA ADICIONAL PADRÃO DE REFERÊNCIA ANALÍTICO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 57-48-7.;G; MONOHIDRATADO; GRÂNULOS BRANCOS CRISTALINOS; NAH2PO4.H2O );137;99 G/MOL; PUREZA MÍNIMA DE 98%; REAGENTE P.A.; CAS 1 0 0 4 9 – 2 1−5.;G;;;;
186;415143 - GALACTOSE;GALACTOSE, ASPECTO FÍSICO PÓ BRANCO AMARELADO, FÓRMULA QUÍMICA C6H12O6 (D-GALACTOSE), PESO MOLECULAR 180,16, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 59-23-4.;G; INODORO; PESO MOLECULAR 180;16; FÓRMULA QUÍMICA C6H12O6 (D-FRUTOSE); GRAU DE PUREZA MÍNIMA DE 99;9%; CARACTERÍSTICA ADICIONAL PADRÃO DE REFERÊNCIA ANALÍTICO; NÚMERO DE REFERÊNCIA QUÍMICA CAS 57-48-7.;G;;;;
187;353077 - GLICERINA;GLICEROL  OU GLICERINA,, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, VISCOSO, INCOLOR, HIGROSCÓPICO, FÓRMULA QUÍMICA HOCH2CH(OH)CH2OH,PESO MOLECULAR 92,09, TEOR DE PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL REAGENTE ISENTO DE DNASE, RNASE E PROTEASE, NÚMERO DE REFERÊNCIA QUÍMICA CAS 56-81-5.;L; FÓRMULA QUÍMICA C6H12O6 (D-GALACTOSE); PESO MOLECULAR 180;16; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 59-23-4.;G;;;;;;
188;370436 - GLICINA;GLICINA, ASPECTO FÍSICO CRISTAL BRANCO, INODORO, PESO MOLECULAR 75,07, FÓRMULA QUÍMICA C2H5NO2, GRAU DE PUREZA MÍNIMA DE 98,5%, CARACTERÍSTICA ADICIONAL REAGENTE ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 56-40-6.;G; ASPECTO FÍSICO LÍQUIDO LÍMPIDO; VISCOSO; INCOLOR; HIGROSCÓPICO; FÓRMULA QUÍMICA HOCH2CH(OH)CH2OH;PESO MOLECULAR 92;9; TEOR DE PUREZA MÍNIMA DE 99;5%; CARACTERÍSTICA ADICIONAL REAGENTE ISENTO DE DNASE; RNASE E PROTEASE; NÚMERO DE REFERÊNCIA QUÍMICA CAS 56-81-5.;L
189;352808 - GLICOSE;GLICOSE, ASPECTO FÍSICO PÓ BRANCO FINO, FÓRMULA QUÍMICA C6H12O6 (D+GLICOSE), PESO MOLECULAR 180,16, TEOR DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL ANIDRA, REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 492-62-6.;G; INODORO; PESO MOLECULAR 75;7; FÓRMULA QUÍMICA C2H5NO2; GRAU DE PUREZA MÍNIMA DE 98;5%; CARACTERÍSTICA ADICIONAL REAGENTE ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 56-40-6.;G;;;;
190;356401 - GLUTARALDEÍDO;GLUTARALDEÍDO, ASPECTO FÍSICO LÍQUIDO INCOLOR A LEVEMENTE AMARELADO, FÓRMULA QUÍMICA C5H8O2, PESO MOLECULAR 100,11, TEOR OU GRAU DE PUREZA TEOR DE 25%, CARACTERÍSTICA ADICIONAL REAGENTE EM SOLUÇÃO AQUOSA, NÚMERO DE REFERÊNCIA QUÍMICA CAS 111-30-8.;L; FÓRMULA QUÍMICA C6H12O6 (D+GLICOSE); PESO MOLECULAR 180;16; TEOR DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL ANIDRA; REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 492-62-6.;G;;;;;
191;362015 - GLUTATIONA;GLUTATIONA, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, FÓRMULA QUÍMICA C10H17N3SO6 (L-GLUTATIONA REDUZIDA), PESO MOLECULAR 307,32, GRAU DE PUREZA MÍNIMADE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 70-18-8.;G; FÓRMULA QUÍMICA C5H8O2; PESO MOLECULAR 100;11; TEOR OU GRAU DE PUREZA TEOR DE 25%; CARACTERÍSTICA ADICIONAL REAGENTE EM SOLUÇÃO AQUOSA; NÚMERO DE REFERÊNCIA QUÍMICA CAS 111-30-8.;L;;;;;;
192;272208 - GRAXA-SILICONE;GRAXA - SILICONE, ASPECTO FÍSICO PASTOSA, CONSISTÊNCIA BAIXA, COMPOSIÇÃO POLÍMERO DE METIL SILOXANO, COR BRANCA, USO LUBRIFICANTE, APLICAÇÃO VIDRARIA LABORATÓRIO.;FRASCO DE 100G; FÓRMULA QUÍMICA C10H17N3SO6 (L-GLUTATIONA REDUZIDA); PESO MOLECULAR 307;32; GRAU DE PUREZA MÍNIMADE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 70-18-8.;G;;;;;;;
193;374808 - GUAIACOL;GUAIACOL, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, AMARELADO, PESO MOLECULAR 124,14, FÓRMULA QUÍMICA CH3OC6H4OH, GRAU DE PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 90-05-1.;L; CONSISTÊNCIA BAIXA; COMPOSIÇÃO POLÍMERO DE METIL SILOXANO; COR BRANCA; USO LUBRIFICANTE; APLICAÇÃO VIDRARIA LABORATÓRIO.;FRASCO DE 100G;;;;;;;
194;292196 - HALOPERIDOL;HALOPERIDOL, DOSAGEM 5. FRASCO (AMPOLA DE 1ML);UN; AMARELADO; PESO MOLECULAR 124;14; FÓRMULA QUÍMICA CH3OC6H4OH; GRAU DE PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 90-05-1.;L;;;;;;
195;268462 - HALOTANO;HALOTANO, APRESENTAÇÃO LÍQUIDO INALANTE.         ;FRASCO DE 100ML;UN;;;;;;;;;;;;
196;354573 - HEXANO;HEXANO P.A. HEXANO, ASPECTO FÍSICO LÍQUIDO TRANSPARENTE, PESO MOLECULAR 86,18G/MOL, COMPOSIÇÃO QUÍMICA C6H14 (N-HEXANO), TEOR DE PUREZA MÍNIMA DE 95%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 110-54-3.;L;FRASCO DE 100ML;;;;;;;;;;;;
197;347766 - HIDRÓXIDO DE ALUMÍNIO;HIDRÓXIDO DE ALUMÍNIO, ASPECTO FÍSICO PÓ FINO, BRANCO, INODORO, FÓRMULA QUÍMICA AL(OH)3, PESO MOLECULAR 78,00, GRAU DE PUREZA MÍNIMA DE 95%, CARACTERÍSTICA ADICIONAL TEOR MÍNIMO DE 76% DE ALUMÍNIO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 21645-51-2.;KG; PESO MOLECULAR 86;18G/MOL; COMPOSIÇÃO QUÍMICA C6H14 (N-HEXANO); TEOR DE PUREZA MÍNIMA DE 95%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 110-54-3.;L;;;;;;
198;347756 - HIDRÓXIDO DE AMÔNIO;HIDRÓXIDO DE AMÔNIO PA ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, VOLÁTIL, DE ODOR ACRE, PESO MOLECULAR 35,05, FÓRMULA QUÍMICA NH4OH, GRAU DE PUREZA TEOR DE NH3 ENTRE 28 E 30%, REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1336-21-6.;L; BRANCO; INODORO; FÓRMULA QUÍMICA AL(OH)3; PESO MOLECULAR 78;0; GRAU DE PUREZA MÍNIMA DE 95%; CARACTERÍSTICA ADICIONAL TEOR MÍNIMO DE 76% DE ALUMÍNIO; NÚMERO DE REFERÊNCIA QUÍMICA CAS 21645-51-2.;KG;;;;
199;376987 - HIDRÓXIDO DE BÁRIO;HIDRÓXIDO DE BÁRIO, ASPECTO FÍSICO PÓ BRANCO, INODORO, PESO MOLECULAR 315,48, FÓRMULA QUÍMICA BA(OH)2.8H20, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 12230-71-6.;G; VOLÁTIL; DE ODOR ACRE; PESO MOLECULAR 35;5; FÓRMULA QUÍMICA NH4OH; GRAU DE PUREZA TEOR DE NH3 ENTRE 28 E 30%; REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1336-21-6.;L;;;;
200;347797 - HIDRÓXIDO DE POTÁSSIO;HIDRÓXIDO DE POTÁSSIO, ASPECTO FÍSICO ESCAMA OU LENTILHA BRANCA, INODORA, HIGROSCÓPICA, PESO MOLECULAR 56,11, FÓRMULA QUÍMICA KOH, GRAU DE PUREZA TEOR MÍNIMO DE 85%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1310-58-3.;G; INODORO; PESO MOLECULAR 315;48; FÓRMULA QUÍMICA BA(OH)2.8H20; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 12230-71-6.;G;;;;;
201;355207 - HIDRÓXIDO DE SÓDIO;HIDRÓXIDO DE SÓDIO, ASPECTO FÍSICO EM LENTILHAS OU MICRO PÉROLAS ESBRANQUIÇADAS, PESO MOLECULAR 40, FÓRMULA QUÍMICA NAOH, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1310-73-2.;KG; INODORA; HIGROSCÓPICA; PESO MOLECULAR 56;11; FÓRMULA QUÍMICA KOH; GRAU DE PUREZA TEOR MÍNIMO DE 85%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1310-58-3.;G;;;;
202;343305 - HIPOCLORITO DE SÓDIO DILUÍDO;HIPOCLORITO DE SÓDIO DILUÍDO, CONCENTRAÇÃO CONTENDO 5% DE CLORO ATIVO, FORMA FARMACÊUTICA SOLUÇÃO AQUOSA ESTABILIZADA COM CLORETO DE SÓDIO, CARACTERÍSTICA ADICIONAL EMBALAGEM COM TAMPA ROSQUEÁVEL.;L; PESO MOLECULAR 40; FÓRMULA QUÍMICA NAOH; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1310-73-2.;KG;;;;;;;
203;378971 - HIPOCLORITO DE SÓDIO;HIPOCLORITO DE SÓDIO, ASPECTO FÍSICO LÍQUIDO AMARELO ESVERDEADO, CONCENTRAÇÃO TEOR MÍNIMO DE 12 % DE CLORO ATIVO, CARACTERÍSTICAS ADICIONAIS ESTABILIZADO.;L; FORMA FARMACÊUTICA SOLUÇÃO AQUOSA ESTABILIZADA COM CLORETO DE SÓDIO; CARACTERÍSTICA ADICIONAL EMBALAGEM COM TAMPA ROSQUEÁVEL.;L;;;;;;;;;;
204;374023 - IODATO DE POTÁSSIO;IODATO DE POTÁSSIO, PÓ CRISTALINO BRANCO ENODORO, 214 G/MOL, KIO3 ANIDRO,  PUREZA MÍNIMA DE99%, REAGENTE P.A., CAS 7 7 5 8 – 0 5 − 6.;G; CONCENTRAÇÃO TEOR MÍNIMO DE 12 % DE CLORO ATIVO; CARACTERÍSTICAS ADICIONAIS ESTABILIZADO.;L;;;;;;;;;;
205;400836 - IODETO DE MERCÚRIO II;IODETO DE MERCÚRIO II, ASPECTO FÍSICO PÓ VERMELHO ESCARLATE, INODORO, PESO MOLECULAR 454,40, FÓRMULA QUÍMICA HGI2, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7774-29-0.;G; 214 G/MOL; KIO3 ANIDRO;  PUREZA MÍNIMA DE99%; REAGENTE P.A.; CAS 7 7 5 8 – 0 5 − 6.;G;;;;;;;
206;353072 - IODETO DE POTÁSSIO;IODETO DE POTÁSSIO, ASPECTO FÍSICO PÓ BRANCO, CRISTALINO,INODORO, FÓRMULA QUÍMICA KI, PESO MOLECULAR 166,01, TEOR DE PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL  REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7681-11-0.;G; INODORO; PESO MOLECULAR 454;40; FÓRMULA QUÍMICA HGI2; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7774-29-0.;G;;;;;
207;353070 - IODETO DE SÓDIO;IODETO DE SÓDIO, COMPOSIÇÃO QUÍMICA NAI, PESO MOLECULAR 149,89, ASPECTO FÍSICO PÓ CRISTALINO, BRANCO, INODORO, TEOR DE PUREZA MÍNIMA DE 99,5%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7681-82-5.;G; CRISTALINO;INODORO; FÓRMULA QUÍMICA KI; PESO MOLECULAR 166;1; TEOR DE PUREZA MÍNIMA DE 99;5%; CARACTERÍSTICA ADICIONAL  REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7681-11-0.;G;;;
208;279284 - IODO;IODO, APRESENTAÇÃO TINTURA À 1%.;L; PESO MOLECULAR 149;89; ASPECTO FÍSICO PÓ CRISTALINO; BRANCO; INODORO; TEOR DE PUREZA MÍNIMA DE 99;5%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7681-82-5.;G;;;;
209;279286 - IODO;IODO, APRESENTAÇÃO TINTURA À 5%.;FRASCO DE 100ML;L;;;;;;;;;;;;
210;353038 - IODO;IODO, ASPECTO FÍSICO CRISTAL PRETO AZULADO, DE BRILHO METÁLICO, PESO MOLECULAR 253,81, COMPOSIÇÃO QUÍMICA I2, TEOR DE PUREZA MÍNIMA DE 99,8%, CARACTERÍSTICA ADICIONAL RESSUBLIMADO, REAGENTE P.A. ACS ISO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7553-56-2.;G;FRASCO DE 100ML;;;;;;;;;;;;
211;351911 - LAURIL SULFATO DE SÓDIO;LAURIL (DODECIL) SULFATO DE SÓDIO- APLICAÇÃO P.A, ACS. REFERÊNCIAS CAS 151-21-3. A PUREZA MÍNIMA DE 99% FÓRMULA QUÍMICA C12H25NAO4S, PESO MOLECULAR 288,38G/MOL, ASPECTO FÍSICO PÓ BRANCO OU LEVEMENTE AMARELADO, INODORO.;G; DE BRILHO METÁLICO; PESO MOLECULAR 253;81; COMPOSIÇÃO QUÍMICA I2; TEOR DE PUREZA MÍNIMA DE 99;8%; CARACTERÍSTICA ADICIONAL RESSUBLIMADO; REAGENTE P.A. ACS ISO; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7553-56-2.;G;;;
212;348142 - L-CISTEÍNA;L-CISTEÍNA, ASPECTO FÍSICO PÓ CRISTALINO OU CRISTAL BRANCO, FÓRMULA QUÍMICA C3H7NO2S ANIDRA, PESO MOLECULAR* 121,16, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE, NÚMERO DE REFERÊNCIA QUÍMICA CAS 52-90-4.;G; PESO MOLECULAR 288;38G/MOL; ASPECTO FÍSICO PÓ BRANCO OU LEVEMENTE AMARELADO; INODORO.;G;;;;;;;;
213;398904 - MAGNÉSIO;MAGNÉSIO EM FITA - ASPECTO FÍSICO EM FITA, FÓRMULA QUÍMICA MG, PESO MOLECULAR 24,31, GRAU DE PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL DIMENSÕES 02,MM X 3MM, NÚMERO DE REFERÊNCIA  QUÍMICA CAS 7439-95-4.;G; FÓRMULA QUÍMICA C3H7NO2S ANIDRA; PESO MOLECULAR* 121;16; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE; NÚMERO DE REFERÊNCIA QUÍMICA CAS 52-90-4.;G;;;;;;
214;374793 - MAGNÉSIO;MAGNÉSIO EM RASPAS - MAGNÉSIO, ASPECTO FÍSICO RASPAS PRATEADAS, FÓRMULA QUÍMICA MG, PESO MOLECULAR 24,31, GRAU DE PUREZA MÍNIMA 99,8%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7439-95-4.;G; PESO MOLECULAR 24;31; GRAU DE PUREZA MÍNIMA DE 99;5%; CARACTERÍSTICA ADICIONAL DIMENSÕES 02;MM X 3MM; NÚMERO DE REFERÊNCIA  QUÍMICA CAS 7439-95-4.;G;;;;;
215;415131 - MALTOSE;MALTOSE, ASPECTO FÍSICO PÓ OU FINO CRISTAL INCOLOR, PESO MOLECULAR 360,31, FÓRMULA QUÍMICA C12H22O11.H2O D-(+)-MALTOSE MONOHIDRATADA, GRAU DE PUREZA TEOR MÍNIMO DE 90%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 69-79-4.;G; FÓRMULA QUÍMICA MG; PESO MOLECULAR 24;31; GRAU DE PUREZA MÍNIMA 99;8%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7439-95-4.;G;;;;;;
216;354211 - MANITOL;MANITOL, ASPECTO FÍSICO PÓ OU GRÂNULO BRANCO, CRISTALINO, INODORO, FÓRMULA QUÍMICA C6H14O6, PESO MOLECULAR 182,17, TEOR DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 69-65-8.;KG; PESO MOLECULAR 360;31; FÓRMULA QUÍMICA C12H22O11.H2O D-(+)-MALTOSE MONOHIDRATADA; GRAU DE PUREZA TEOR MÍNIMO DE 90%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 69-79-4.;G;;;;;;;
217;379608 - MANOSE;MANOSE, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, INODORO, FÓRMULA QUÍMICA C16H12O6 (D-MANOSE), PESO MOLECULAR 180,16, GRAU DE PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 3458-28-4.;G; CRISTALINO; INODORO; FÓRMULA QUÍMICA C6H14O6; PESO MOLECULAR 182;17; TEOR DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 69-65-8.;KG;;;;
218;412799 - MERCAPTOETANOL;MERCAPTOETANOL, ASPECTO FÍSICO LÍQUIDO INCOLOR, ODOR DESAGRADÁVEL, FÓRMULA QUÍMICA C2H6SO, PESO MOLECULAR 78,13, TEOR PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 60-24-2.;L; INODORO; FÓRMULA QUÍMICA C16H12O6 (D-MANOSE); PESO MOLECULAR 180;16; GRAU DE PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 3458-28-4.;G;;;;;;
219;375601 - METABISSULFITO DE POTÁSSIO;METABISSULFITO DE POTÁSSIO, ASPECTO FÍSICO CRISTAL INCOLOR OU BRANCO, ODOR DE ENXOFRE, PESO MOLECULAR 222,32, FÓRMULA QUÍMICA K2S2O5, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO  DE REFERÊNCIA QUÍMICA CAS 16731-55-8.;G; ODOR DESAGRADÁVEL; FÓRMULA QUÍMICA C2H6SO; PESO MOLECULAR 78;13; TEOR PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 60-24-2.;L;;;;;;
220;353023 - METABISSULFITO DE SÓDIO;METABISSULFITO DE SÓDIO, ASPECTO FÍSICO PÓ BRANCO, DE ODOR SULFUROSO, COMPOSIÇÃO NA2S2O5, PESO MOLECULAR 190,11, TEOR DE PUREZA TEOR MÍNIMO DE 97%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7681-57-4.;G; ODOR DE ENXOFRE; PESO MOLECULAR 222;32; FÓRMULA QUÍMICA K2S2O5; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO  DE REFERÊNCIA QUÍMICA CAS 16731-55-8.;G;;;;;
221;403993 - MOLIBDATO DE AMÔNIO;MOLIBDATO DE AMÔNIO- PÓ OU CRISTAL, BRANCO OU LEVE, MENTE AMARELADO, 1235,86G/MOL, (NH4) 6MO7O24. 4H2O, TEOR DE MOLIBDATO: 81% A 89%, PUREZA MÍNIMA DE 99%, REAGENTE ACS, CAS 12054-85-2.;KG; DE ODOR SULFUROSO; COMPOSIÇÃO NA2S2O5; PESO MOLECULAR 190;11; TEOR DE PUREZA TEOR MÍNIMO DE 97%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7681-57-4.;G;;;;;
222;375801 - MOLIBDATO DE SÓDIO (DIHIDRATADO);MOLIBDATO DE SÓDIO (DIHIDRATADO, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, PESO MOLECULAR 241,95,  FÓRMULA QUÍMICA NA2MOO4·2H2O ), GRAU DE PUREZA MÍNIMA DE 99%, CARACTERISTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 10102-40-6.;KG;;;;;;;;;;;;;
223;374724 - MUREXIDA (PURPURATO DE AMÔNIO);MUREXIDA (PURPURATO DE AMÔNIO), PESO MOLECULAR 284,19, ASPECTO FÍSICO PÓ MARRON ESCURO À VERMELHO PARDO, INODORO, FÓRMULA QUÍMICA C8H8N6O6, GRAU DE PUREZA MÍNIMA DE 97%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 3051-09-0.;G; PESO MOLECULAR 241;95;  FÓRMULA QUÍMICA NA2MOO4·2H2O ); GRAU DE PUREZA MÍNIMA DE 99%; CARACTERISTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10102-40-6.;KG;;;;;;
